accountid,device_feat_1,device_feat_2
f141b52c-e2d0-42ef-b740-0b4e2452aab5,browser_22,device_4759
471c3d56-d61d-48c2-b30e-f06760834b76,browser_22,device_4759
77617779-ad78-496c-b808-79865704cde5,browser_16,device_1809
5fea5b50-4c1e-4e71-8f54-fcd5bb276d97,browser_22,device_4759
25c75be2-90a2-418d-809e-2d30964d5e77,browser_16,device_793
d35a3d2f-6563-483b-80af-31d716a80979,browser_16,device_4202
9e63b54b-fc81-436b-8b48-24af3a2d31ba,browser_15,device_1827
9a0b133b-8489-4138-bbed-5f538aa6cf3e,browser_22,device_3561
41aa33b0-f02f-4908-acc3-0157a1868737,browser_16,device_2733
5d042903-5bd1-4f17-8f06-6d40bf287bf5,browser_16,device_4695
166b0ec5-f2fe-42a3-ba43-46efd5193dd1,browser_23,device_2948
eedbc618-691a-4c9f-928c-96ce0e8e8bb0,browser_11,device_5428
a9740dab-82f5-4df1-b6d2-67830d1a788b,browser_11,device_5428
43337bd3-03b5-4e3e-b995-80dce4c9ff61,browser_16,device_4594
5995cfab-c7b6-444f-9c47-9fbdc0744d3f,browser_16,device_1182
9577ce9e-41fe-48b1-a371-5b15373fc37d,browser_22,device_2503
5680e8eb-f1ba-4b2b-8dd2-a6e6d981c64b,browser_11,device_3436
612cec23-e58d-4640-a3ad-c332054e8d84,browser_22,device_4759
a1252641-22cc-4b75-ba18-a71a576a4a0b,browser_11,device_5428
56220047-a4f3-4bb4-bddf-828cda307d9b,browser_16,device_2850
6040bcb1-7f9d-4381-8341-d483c61c25f5,browser_16,device_4498
7ed421a9-093a-4811-a498-d4f820d4162b,browser_16,device_358
01cf0313-ea5a-445c-8f95-486d30b6df60,browser_11,device_5428
f294d3ae-1eff-4658-be89-d7d0c4b5e243,browser_16,device_5697
52e797e1-26b5-4c09-b31b-1ccbb1d81ed7,browser_22,device_1059
1e07d635-5a7b-4938-b5f4-970e3921e971,browser_22,device_192
4fb6976b-f6f7-4793-91e2-7055da514b97,browser_16,device_5800
04b87919-e9b0-4ceb-8b55-c6efdcd7cea1,browser_15,device_4344
518fd1f9-54f5-495d-adb9-7bf03471bd4a,browser_16,device_4364
635809e4-c467-40ae-847a-6d50f20ead9e,browser_22,device_2171
7a41717b-71c1-47b6-9e6a-f4935b47ed60,browser_15,device_4944
06692a08-fa85-4b05-be0f-bfac10df6688,browser_15,device_839
48718e92-41df-46fb-9b22-0c5f2f02874c,browser_16,device_5304
a7af1ef1-5616-4f42-9b21-2625d1ce0740,browser_11,device_5428
52b7bd5b-ebd1-485c-ad8a-60bd46ea4333,browser_22,device_4733
59df38d1-ef54-44c1-bd1e-5e8b0371ebb3,browser_16,device_1908
0668a438-41d6-4012-b2d3-df68461eb999,browser_11,device_5428
0342f419-c6bc-4db6-b5b9-14a25b0b96c4,browser_15,device_4099
83e3f0e0-96a8-4624-9618-9ebcb15d4d18,browser_22,device_5003
95b35b12-0a31-489e-a8f9-c17cbdafba6f,browser_16,device_4564
02632a93-5f39-4083-8b13-b3e99671610a,browser_16,device_2194
73fd7a65-621b-496c-a877-3937efa3e69a,browser_16,device_4469
23552cca-9b28-4bc9-927e-0c3520019e67,browser_16,device_2011
cd16c0b7-4c93-4b5c-a08d-6c0937cb3eff,browser_16,device_1318
bdecd9ea-c939-474b-ada2-c83570fd9376,browser_16,device_4038
b66df7ce-c6a3-46ef-9070-a92fcec44ae8,browser_11,device_2567
0bd76f11-f48d-4048-96fb-48014b096b62,browser_22,device_153
42011716-e341-4207-994b-84cf9ac8275a,browser_16,device_4895
3176dee1-84a8-47d4-b315-f0f5dbde64de,browser_23,device_254
d9d18e64-7645-44ce-a2cd-c61e9a8f7645,browser_16,device_3846
bb60336f-13a1-4a15-a1d7-15613b8f1f92,browser_16,device_1613
e931af74-ec64-4ff1-8cd9-494d7bb48c9d,browser_16,device_5437
06e873be-5440-49e1-a09d-e9632802fcf6,browser_16,device_1182
b6ebb22e-d78a-49cf-9125-a6546c0a0b6d,browser_16,device_4564
02ee9b68-1ea8-405e-b6b9-c48eca5fbe5b,browser_16,device_779
da7c40b5-96eb-4752-beef-5238f131f1de,browser_16,device_4564
0693e849-977b-4c3a-bbfb-44c38eae90de,browser_16,device_4202
8b9f5093-010b-4866-909c-b4779bcc3180,browser_16,device_1707
09ed605f-372e-4be6-b8a6-9a68c0dc742b,browser_16,device_1441
70548588-8643-41a6-8537-d56493c73f98,browser_16,device_5697
e192d3a7-9e0f-4b0c-86c5-336adf2a822c,browser_16,device_5391
c054d3f0-5ae8-4b72-b625-0e8d10248b1a,browser_16,device_5838
08361df2-051e-46e9-a414-422b26b39988,browser_16,device_5442
ece252a9-9885-49b0-9836-8bb321cc64de,browser_15,device_3768
e30b4640-81d1-4832-8d31-e19b70ec654c,browser_16,device_389
5b4e8d9a-5a27-4771-9580-89da72600844,browser_16,device_5120
66594340-7bb8-4da5-ae3b-1967c876e0be,browser_11,device_5161
674605b0-ddc4-48a4-ab16-72f1f2cd2228,browser_11,device_5428
e66caa2c-d6b3-4f9b-932a-dde51437463c,browser_16,device_3505
9356e08f-81c0-4614-b45a-b9248eeeb94e,browser_23,device_4618
7050ee6a-7930-4510-8445-0352fdceca78,browser_22,device_242
7519cc30-e352-405c-8181-e8a95f4d33cc,browser_16,device_4090
006c3409-dc25-4f7a-b665-45e5f9132032,browser_16,device_3828
64388c1f-8c86-4dda-b55d-a95482de0787,browser_15,device_4564
cdad3408-c029-43d2-891a-3c6acfd33468,browser_22,device_5129
d53db201-64e8-490d-9a52-8d9b8d6efa00,browser_16,device_356
f779ffec-7c21-4fb1-8f69-61cf8a3fa9d8,browser_11,device_5428
f74583d8-c26f-4c74-83fc-36123041a074,browser_16,device_906
daca5eee-d618-4d4b-84ba-7fbfbea547ef,browser_16,device_3830
70114a9f-15f7-4f71-919b-2b74338f5aab,browser_16,device_5677
14dd8fd9-52d1-45c8-ba96-d2802d562c38,browser_11,device_2567
be72d5bb-c667-4afc-8a03-15f0b2626dce,browser_16,device_3603
77df2c06-eeb0-4696-bc77-58c49943f616,browser_16,device_1923
8e665a82-debc-450c-bf66-b5d5800edc72,browser_15,device_5504
a8f427be-4258-4d76-a439-7b4ca1006e0a,browser_16,device_2267
4f99c51e-9249-4d22-bde9-93358c6a9116,browser_16,device_5695
b3f441ed-6eb8-4cdf-941e-40320744ca45,browser_16,device_4225
63651abf-53ae-45e8-8dbf-059bbd45684c,browser_16,device_3628
921be496-b9f0-4236-9803-649e20326bc8,browser_16,device_1441
1dd068ca-b598-4c9a-93e6-d8cea98f5c96,browser_22,device_4258
64f1ec42-1fd0-4957-82da-7e30979a0362,browser_16,device_4202
d46e216c-34a6-4b54-8300-9c5fe0cc604e,browser_11,device_2567
a146e629-84fc-4cbe-8e68-8103aa58208f,browser_16,device_1408
6db7a352-d4c4-40d8-90f0-160a9fb1e580,browser_16,device_2835
806d7c13-fb66-45bb-a78b-c30025bfaaf9,browser_16,device_3426
e232de4e-c85e-4fa0-a91b-ba847f3732bd,browser_16,device_4581
ea4e00a6-38be-454a-bc2f-d05541a8f0b4,browser_16,device_4564
5ecc3a66-bec0-43de-b8b9-a5a939fc8a35,browser_16,device_4564
193a85ed-ec08-48fd-ba7b-261edd434704,browser_14,device_5394
de1b441b-919d-428a-84b5-b1fe4737003f,browser_11,device_5428
163243fd-5059-47a8-a29e-ba615312311f,browser_16,device_568
8d29cffd-9adb-4a2c-a4f4-6d18febd9443,browser_22,device_1059
fd7486dd-d879-4c9f-bdb2-b6bbfdacdf91,browser_11,device_5428
327033e8-4dc5-4ae3-a482-c421e548a8ce,browser_15,device_538
f81f6ffd-4c9a-40f7-a7dc-14f380d0c27d,browser_16,device_5075
b5eca081-ebc4-44cc-8fb7-95f7a24fe91e,browser_15,device_867
f1bd745f-e244-4dd5-b188-7d2452a27c89,browser_8,device_1653
37277652-fd70-458f-99d8-56c17615f11c,browser_10,device_1035
f4efe69a-9391-40cc-b19d-2b705a1647e8,browser_15,device_5572
b454f32c-25b6-462c-88dd-b46f23542def,browser_16,device_1182
905464fe-85e8-48a4-b25b-af64c3c7fba6,browser_16,device_4564
38e2d5b0-fc17-45a3-943c-20907e6a4c85,browser_16,device_560
27e4fa5b-3972-4dae-865c-cf791bdf81f2,browser_16,device_3982
f886e516-cd8a-4ea8-8ae9-b035294ad19b,browser_16,device_4564
630983f9-e1f2-408e-a143-6e337648cda3,browser_15,device_5014
4ab98a45-6c0e-4710-b880-7d999548decb,browser_22,device_4995
69cb0b5f-f508-4f0f-b441-fc63097a19f4,browser_16,device_1233
735bc4f2-9244-42ca-b3b4-8c9de47627f6,browser_22,device_1449
bdad4b35-7d18-45cb-ae8e-58b1e87e4ccd,browser_16,device_1182
64d508a1-3707-463f-88e5-c3681525a77c,browser_22,device_2040
908e90ec-7478-4910-accd-4a146570bbbf,browser_16,device_4564
60318649-a384-4088-b76a-14e29727d0e2,browser_11,device_5428
2e018b70-d404-444d-b6d8-41f7332e9829,browser_16,device_4564
8a4c2e66-33af-487e-947e-69678435d2ca,browser_16,device_3505
2a58bf9f-28e4-4473-be23-4124da6d81a1,browser_11,device_5428
a410368f-be87-4bda-b348-d834143e66bc,browser_23,device_5708
39694e9d-8f4d-48a1-b828-b36cf850e418,browser_11,device_2567
7616ce91-1e7f-45e1-b244-6b929ab74ad5,browser_16,device_4968
6dc60f7c-dd56-4d2e-9571-b091e9a6300e,browser_16,device_4895
f7212be4-8a46-4a34-b237-01e0a4c8f08a,browser_16,device_3857
a1aa66a6-13c7-4e68-b033-7beb9fd4d8a1,browser_16,device_1182
9e30eb7d-ad0c-42b8-8e32-499285e7df45,browser_22,device_4564
94bc9855-3f2e-47d2-92ea-f0496c6e8129,browser_11,device_2567
41c24da3-14bc-421f-b37c-88139f9df962,browser_16,device_4387
a98dd2ea-0e42-47b8-ac55-13f7f9b7bafa,browser_16,device_1441
e6b66218-504f-4bc7-b2f7-bfeb23d82991,browser_16,device_358
32fef378-9194-425a-b9cc-0a9b8b1022cb,browser_16,device_5787
5990c1f6-13d2-47da-9f11-653329fac111,browser_16,device_880
61d4bcab-dcab-44df-8fce-da2e220236ad,browser_16,device_1866
921f1a56-b910-4919-8d18-389118f52c77,browser_16,device_4290
2f8a7584-0083-4119-bf59-d96333ed3fe6,browser_22,device_4759
377d0700-5669-422d-8738-a771dc1fa96b,browser_22,device_3843
75556fb9-c0aa-4781-bbeb-219bb5b3dad8,browser_16,device_4662
65f2331f-e67b-461c-bf5f-bbcc457c2b98,browser_22,device_2040
a39437d1-85a6-471d-88a4-dcc33112372e,browser_16,device_5610
55eb3b15-df03-4ed4-8ad4-dc227385a2b9,browser_16,device_1707
5f0c5172-0db0-4241-a2a0-06d643600756,browser_11,device_2567
21ea05ec-577a-4336-b2c4-05a0932d579a,browser_16,device_1182
7aa79b25-601c-4199-adc6-48d3ae4a8148,browser_15,device_4671
4c9562fc-368e-4396-acf2-b08019abe82b,browser_16,device_4564
77ecab5d-4ad1-4156-8921-4d65ab7b4cb8,browser_16,device_1895
2f9f3b0f-0d5d-400f-ac27-45bb5d749930,browser_16,device_584
33d71eed-8eb7-4cf7-83c5-5ad3b83375d0,browser_22,device_4759
8dee95f6-3ed2-4527-950f-2ce19e405311,browser_15,device_4206
ce738335-cbb3-4b79-8018-07f36d368f22,browser_15,device_4837
dde33ef0-d875-4579-b874-58b2aa27182f,browser_16,device_1707
21a18a4c-213f-4ecc-8aa4-d769cbf4a894,browser_16,device_2011
6ff0fc92-e614-4029-8546-35e8a7a1db38,browser_16,device_4564
dcc15c63-1cba-4179-a172-72d74b986f39,browser_23,device_986
c997605b-8e3f-4ab2-89c9-213afdf8d1f8,browser_22,device_5829
03201337-8d50-4d29-84a0-441b8703b8a8,browser_16,device_1866
f2e3f418-4591-43c2-a4ae-054692103f37,browser_16,device_589
74aa33ab-2f0e-43c1-b26e-cfb8e23547d1,browser_22,device_4564
e8914751-f92e-4548-b535-edf3b20a1cfa,browser_23,device_370
dd8e286b-262c-402f-84b8-cbd8b909afaa,browser_16,device_43
0b3cc10f-d1b6-45f9-b5ab-e4001e5c0425,browser_11,device_5428
dca482c4-3f5f-40d8-a965-aac07bcf51cf,browser_16,device_3655
2811968a-5de8-4ce0-b83c-944247f0a1ce,browser_16,device_4887
13afc2c2-20a8-433a-8b9f-0777c067f3be,browser_11,device_5428
f33c47df-72b0-4bff-a91a-49d4385b91a0,browser_23,device_1353
bd9fd4bc-eae4-4cf7-a84b-bca73d48f154,browser_16,device_2760
b02c07ca-a946-486f-a1cf-a1471bf6018d,browser_23,device_4564
a014ef21-172f-4c7c-b40f-154d0a7b16bb,browser_16,device_3368
3d53aaad-6f37-48fb-8faf-8237d250b24e,browser_16,device_1811
c74e7937-1bef-4f97-acff-6f6f00e61848,browser_16,device_2409
bbc7dff3-3e43-4494-83ea-e5f3d09db443,browser_11,device_5428
19386ace-42bd-4e65-ade8-2d994c2c951a,browser_16,device_3603
d2e5d170-9766-43c5-9909-b955081eedfd,browser_16,device_358
0288f25a-c21b-4c2e-98c9-a6c762f5ea8b,browser_16,device_4564
171f47a0-95e7-4e04-8fec-fcfa49f826f1,browser_23,device_1312
ae7d24ec-20c8-48b9-b4ee-e7ab83b69f71,browser_16,device_3154
64663106-6b31-4627-9516-913b2a6b1451,browser_11,device_3436
ff3bde6f-4293-4294-a130-12cd431919d3,browser_22,device_5267
f31b2905-f062-480f-af9d-20194aa20ea4,browser_16,device_1559
f7c43863-2291-4962-a28b-adceb433736d,browser_16,device_2664
309d4544-9d61-4abe-a9f5-9316cba06d3d,browser_11,device_5428
55977d67-03dc-4405-af13-092d04b953a4,browser_23,device_409
4118df6d-bbb3-4d23-8585-ffbcdf267005,browser_11,device_5428
0923b4b1-e3cf-4bb4-ae7a-21371d8557b4,browser_16,device_4001
740fd73d-1ec2-40f5-9755-995e49c67591,browser_22,device_1696
8dd2109b-1e24-4593-a2dd-7e6c23158548,browser_16,device_4438
99c5e0b1-5826-464d-ac14-1081dccef1ea,browser_22,device_192
60ab7fb5-89b0-40db-a113-bab0fddf7232,browser_23,device_4998
ca532bc4-9053-42ae-a5be-8090b3fb9505,browser_15,device_3081
69cc124d-91c5-4416-80cc-221f81f752fc,browser_15,device_5505
d81733de-cdec-4d73-8ec7-d3abb9696734,browser_16,device_878
98d00a3c-518c-47df-b064-25166d4545fb,browser_16,device_358
c85c2428-57a0-47ed-8bb2-23ec4894f1fc,browser_10,device_5285
afde9fb8-add9-4e12-bdfe-467319002aed,browser_11,device_3436
505bcb97-9fc5-447c-ad6e-24208b179e48,browser_16,device_3244
8f20b43d-99ff-4695-817d-cf3c564c82fd,browser_16,device_1843
2af3fd64-1192-4916-9dd8-c996389ed4b3,browser_16,device_3457
42200796-5e15-42bf-bfdd-1035bdd11f35,browser_16,device_779
e7fd84c1-e008-49fa-af9f-f8a825b16613,browser_16,device_4564
5d0f651d-92ce-469f-906b-a4b6722cc818,browser_1,device_2888
f115906e-a050-442c-95b8-08f426cce01a,browser_16,device_4150
d6db8350-60ba-44e2-a445-c287812282ba,browser_16,device_313
fe828c9e-6b16-47e8-b279-0e32d1a9a89c,browser_11,device_5428
fdbe9c53-833f-4719-b1a6-775b0794539a,browser_16,device_721
90fc79db-f88e-4ca8-8dba-4921a456cce3,browser_16,device_4564
acd98320-91f3-4cc3-85bb-2da144f366d7,browser_22,device_5267
3b97ac80-b091-4869-96ea-689e628e8952,browser_16,device_1800
15474a7f-359e-4859-acdc-7752a5ce75dc,browser_16,device_2789
40f61709-ae96-440e-91b5-3ced32022169,browser_11,device_5428
cb7a82da-0e8e-490a-bc47-1a64465554da,browser_11,device_5428
2e4b608f-3582-4e78-b12d-99314bf71a40,browser_16,device_10
e801d684-9217-434b-8ff3-a97e1826512e,browser_11,device_2567
78f7f311-da9a-4ab7-9b1a-ec63fb74e178,browser_22,device_1688
822c8744-f358-4973-ab65-53f8a6e61cfe,browser_16,device_1182
76c7d003-5543-4e65-a61b-8f682bfff980,browser_16,device_4923
ad0c0c96-0f10-470b-8366-b8b08a2f0fe4,browser_11,device_5428
a5830e44-9549-48d0-8566-49709ac2eae6,browser_11,device_5428
050f4ae2-ea06-4d5c-bf6f-4fec27b095d7,browser_16,device_38
eb9b0d1c-9aea-46be-bcb5-1227e21555f4,browser_11,device_5428
9dfe0510-be5c-4a9a-ba04-92e3d2ebb2f0,browser_22,device_5267
929383af-4a7e-413c-8272-083a005877eb,browser_16,device_2409
e5f368fb-2a6d-4a0e-8562-2825562bf8fc,browser_23,device_1222
9f1738c2-08b7-459a-98c0-2cdf4a0c7883,browser_11,device_2567
c65dce1a-0aad-4632-89cf-e2424f21e5ab,browser_23,device_5028
2f303c2d-b467-4df6-b0da-0e6ef8058e70,browser_16,device_4564
9ff5de8f-7557-428f-b4e8-f6d22ded5e12,browser_15,device_5593
1dbb9921-8d05-40ae-80bf-229b79795d5c,browser_16,device_4564
c162fceb-d486-4f5f-a3fa-add50e2b055d,browser_16,device_4877
8d47a0a9-cc2d-4b7b-ab43-e5f382cdf324,browser_16,device_2261
711d9b34-1c1d-409a-98e5-79d946de0380,browser_16,device_879
c4141403-75b1-4364-a4ce-71d28425c8e1,browser_16,device_3786
59d7947d-d808-45c3-8c4b-700e7f4201bd,browser_23,device_5465
ba2093d8-9b92-43a2-bd82-5ce9232e0889,browser_16,device_2789
63aa192f-2648-44af-ba3f-6d70102c3a75,browser_11,device_5428
35aac88e-e781-47bb-a9c5-73c7f5ad449d,browser_16,device_2819
01d43e70-8265-4fa8-bfe4-36bba3343b14,browser_11,device_5428
09d7de1f-f111-48e4-929f-19384313ae9e,browser_22,device_3714
52fedaa3-16b9-4e70-8359-f769c2ab2735,browser_22,device_5267
cf3dc74b-6936-487a-844b-46e874fd36df,browser_16,device_4155
e38060c0-761d-4f85-9327-80a4ead14d67,browser_16,device_4564
81119c4f-cec0-427d-a558-cf645b980515,browser_16,device_2900
dce1abf2-734c-4841-be62-987d8dbb469f,browser_11,device_5428
c6e875d2-30ae-4002-980f-d9a7ea3556a1,browser_16,device_3172
3e4a2bd7-6510-4901-8806-4dfa930c12a3,browser_23,device_4564
7b1a7e37-5e08-4643-95f0-f4831b7eb50f,browser_16,device_4254
15f4de15-8ee3-4e35-afbd-2e9675f0e57d,browser_16,device_5838
235c4eef-c6b7-4cb4-89c1-2f5ef32eb5e5,browser_22,device_3636
fb1c011a-c642-48f0-a5c3-dd233810474b,browser_16,device_315
f31cfe60-47d0-4eeb-a8c2-5d595e2ff00d,browser_22,device_4733
c168b0c6-63d1-4924-8156-34f12d57ed38,browser_16,device_1980
ed93cb4b-2df1-4f61-b2be-af25a0f2d423,browser_23,device_4511
aed290ce-3445-4f64-ad93-200808645f96,browser_8,device_4188
13467069-5393-4563-bc9c-8faa177e05fd,browser_16,device_5036
694e51df-e7c3-4f94-b00d-20d779608086,browser_16,device_1037
621a2b58-0e51-4046-bdc9-51af101e2ea0,browser_16,device_4695
6f161636-bff7-4a17-9de5-1a8fdd763e20,browser_4,device_704
41a12051-7873-4383-9345-6e3201faf86e,browser_22,device_5267
8a413754-5ddb-41a2-bc53-0b9d4390580b,browser_11,device_5428
3c3de887-9d29-431b-bf12-2940ef59d4d0,browser_11,device_2567
882eee86-fb9a-451a-98fc-1ee4af1bf841,browser_16,device_4564
7a74ca53-8819-49ab-b181-02a8859f1564,browser_22,device_441
78bfe4e1-482c-459c-98a0-418816d51df0,browser_16,device_4743
f590669f-6ae5-4678-831c-3f3cd772e2d5,browser_16,device_4199
0c62c1e7-c63b-4db8-9597-26b5c72fbadb,browser_16,device_4434
fc13fda3-64ed-4490-bd14-cadd25614cfd,browser_16,device_2263
3150541f-f0e0-40fe-acec-32b00fe7b961,browser_23,device_1620
9023e249-812d-45a9-bff7-f16a08f2de03,browser_16,device_4469
66c73d9d-e8aa-4a55-b6a1-7f4267a68ff6,browser_16,device_1559
0f4216f0-0170-485b-9f00-cd942c949666,browser_15,device_462
4489ed0f-4a11-4fdb-8a93-acf00ac42db5,browser_16,device_2879
d69bdc37-a217-480d-a637-0916567dca6b,browser_11,device_5428
c443d93c-ed90-4a10-b39f-ffb4c996a0dd,browser_16,device_5437
84da4ad6-e1d7-45db-af89-7aed055e379a,browser_1,device_4564
bc1e8e4a-d4c7-4a58-a2b7-e2b37fc9b729,browser_11,device_3436
2ab1e30d-48df-4387-83b2-edea00d54286,browser_16,device_5620
0dcb21cf-5235-4068-995c-70a130554fc3,browser_15,device_4756
545d475a-97b7-4397-92a9-05892c3c3a2f,browser_16,device_4564
33c8a5af-f2f7-40c6-beb6-0117e09e7566,browser_16,device_3555
faf57c2b-e609-43d5-848a-ccb0f9f87465,browser_11,device_5428
c37e6585-089a-4794-8415-abf3bb81a33c,browser_22,device_5044
d7e7a6e5-939c-493b-a9d1-b79f75cebb44,browser_11,device_5428
6fcaaa61-f0b8-4f81-b02f-7466328aa92e,browser_16,device_852
dc5dfc8c-0006-442e-95c8-d5058ebc765f,browser_11,device_5428
073aff90-fc7e-4dfa-a5cd-95e9efc0188f,browser_16,device_455
2056dd8a-9d5c-4c2f-a93d-8ab21b90d50d,browser_22,device_2618
47089e5e-dd4e-41d1-9a61-0ed8ff613908,browser_15,device_901
a3460055-11ee-402e-8d55-5bf606080653,browser_23,device_2643
e2063cb1-4b36-4cb0-a05e-43292cc01df0,browser_16,device_1531
954db529-9cbb-4530-81cf-dbe9b20f200f,browser_22,device_5367
275f2dda-b3b4-47e6-867f-62b330d9cb60,browser_23,device_3062
86d04f06-0cf2-4c77-85c1-b68263f5dff8,browser_8,device_4691
7038005e-364e-4dd5-b538-ec72b1e5cfad,browser_22,device_4425
92d2fe52-53fd-4eed-95d5-eee9b0486c3b,browser_15,device_3351
ce82e360-ef22-4025-99d4-04428cc0a425,browser_16,device_1319
7c6eeede-4a37-4584-9a77-c4fb140bbcfd,browser_16,device_2828
4311abaf-efcb-4e33-a445-70770cff7e0c,browser_16,device_3452
f65e89a8-ef42-45f3-8b8c-1934db4b911e,browser_16,device_79
0a10b658-da28-440d-bbec-ac519aa0788c,browser_11,device_5428
5ed631ca-bc08-42bf-bb83-8404897bd550,browser_16,device_5695
d82bff0b-c107-45dc-b9b9-e64a51b94273,browser_15,device_4564
aa7b721b-2f86-4f18-bf95-0b2a1e8767fd,browser_16,device_1559
2e4e4e7e-f346-4598-bb40-fe5d0dd22a05,browser_16,device_5695
1f57a472-a01f-4f3b-93cc-8dfcc7cb5445,browser_16,device_1808
9be6fdf1-fd25-426d-844d-bc65c995cf33,browser_11,device_5428
0202b310-2121-449f-9d91-ee01dba9e728,browser_15,device_3110
5b14c6b0-53a3-4a3a-a280-6d61e8969ed1,browser_16,device_4387
a839601a-302c-4bdb-9478-6e75460a6ba0,browser_11,device_5428
db0a77b3-e43e-415d-a79f-a83098a7809e,browser_22,device_192
6d915249-d48b-4c67-9fd7-f54b98bca068,browser_16,device_38
b137cd6d-d9da-45ae-b329-aed192d54c63,browser_16,device_358
d87d9bf1-0d72-4738-a687-b7f2af91ba8d,browser_16,device_4564
1f5c6961-39fa-4a27-b506-07da9d09cdaa,browser_16,device_2960
13dc2eea-bf81-4f1f-a95d-1717d2879700,browser_11,device_5428
6a1c0a16-3d35-4765-b37d-94eac72a749a,browser_22,device_1370
ff7a3d14-1327-41d2-ab95-c132f41bbea9,browser_16,device_3457
ce1a7da0-abfb-4816-82c1-d596b6ab8d40,browser_16,device_5726
ee0f22a6-c590-45ef-bf7a-b7b0198b3264,browser_22,device_4414
a4ad6fe0-f419-4513-99a3-376cfd3d3246,browser_16,device_333
4cfe75e8-5f92-4397-86c8-8b4d675f16d4,browser_8,device_2512
94ab7d24-ffce-406b-aadc-d73b9d2a569a,browser_16,device_4387
415fc160-a9af-4862-92ec-65abf27a10e8,browser_16,device_4256
0a0c61fd-b518-46d8-bc86-8d35d5d83cb2,browser_16,device_38
8a8d322e-e694-4b76-87dc-9d2d0587df6c,browser_16,device_5437
107d4a4a-6a1e-4010-97f2-ea820b847dad,browser_16,device_5437
d73213e2-6cd8-4244-abf8-2c35cdc65798,browser_22,device_1155
463f1417-fb97-49a2-8321-08b82a9abea6,browser_16,device_2658
7864a5c2-863c-4d5e-bf2c-288fcea0ff55,browser_11,device_5428
a66016a6-7d30-4dd2-adce-0c2db06d5758,browser_16,device_5259
2d105914-4a42-4175-b64e-337f49490cb5,browser_16,device_3558
d99a69db-33e9-41e7-9bff-ae3c95443e4c,browser_16,device_5787
fa9bb4ac-2fd0-4253-8b83-cbf410d7f6c7,browser_11,device_5428
de1a1a20-c32a-494f-9c0d-a6a3fd66170f,browser_15,device_4159
a0c2f547-83f6-44da-8f5b-ed99027b9732,browser_16,device_1707
4da5188e-3c19-4e82-89a8-9509d2ab98ae,browser_16,device_871
ab6d8739-27e6-42db-b0da-4b166dc816d1,browser_23,device_3700
1b627c8d-aff8-4f79-aa1a-3874d81f627e,browser_16,device_1543
453c751a-fb84-4ff4-a6a4-41475045de5f,browser_16,device_109
1394456f-59d8-48d0-8da6-2d91fa481317,browser_16,device_1775
70229bfb-ff3f-47af-aa25-a4c75a4d36b1,browser_15,device_656
9320ce90-5e3e-4b01-96a9-46decba2735b,browser_22,device_1732
8d05b1e9-fc62-46e5-97e9-867b98d3c0b4,browser_11,device_5428
32e3aaad-9863-4e96-8086-fb0e5e0f57c2,browser_16,device_3877
ee9b655d-ea3f-4564-bd2e-250deab62497,browser_11,device_2567
ea00c6ab-ed30-410d-abe8-23a16a9f8f7d,browser_22,device_4957
2261fb16-8d26-455a-b515-e7ebedf1c694,browser_22,device_4759
970b2280-4b50-409c-a7a3-be7799ebaec0,browser_16,device_1441
f023dd19-cfb6-4419-b0cb-1190430f249f,browser_11,device_2567
a9762018-fbf6-4611-8322-865ce32f6a9d,browser_15,device_2655
5aad107d-5e10-4e79-9aa6-8c7a547cb31d,browser_16,device_129
33ba5efe-18a3-42e4-9c46-70feaa621bc9,browser_22,device_5267
3b740a16-b1cd-4255-a8b8-e119c07807d7,browser_16,device_4044
101cb7f3-2de5-49c3-915e-087226143561,browser_16,device_338
43caafdf-f5ea-4d9f-8bce-aec6fb73d419,browser_11,device_5428
2cd56abb-ce83-4bb4-ac73-028ab49efbc2,browser_16,device_4202
c65fc30e-e662-4561-9793-c3d489dd5bd4,browser_16,device_4564
dbcea365-666b-45e6-a7b4-83ec18426481,browser_16,device_4446
68b2338c-85f7-4e7a-94b8-959a29509ccc,browser_16,device_4601
89cc8ff0-b5d6-4578-b1d9-1d72bca24483,browser_15,device_1662
79a8ceba-7fdd-4a2d-aca4-4473eb58ec2d,browser_22,device_5616
2018557d-2343-48d1-8c15-b0733e286500,browser_11,device_5428
063ed9a7-3534-4113-bb7e-4ce5bf3cf210,browser_16,device_5437
988c5725-c809-41b3-aca9-4941e9afa613,browser_16,device_5651
9be3f0cb-6d72-4d9c-aaf7-97713828fb3b,browser_16,device_5437
8d157946-912e-4a7a-8341-ab402791e7bb,browser_1,device_3146
e19ab472-e237-4804-8863-864bde6d4544,browser_16,device_4229
b6e1438a-4306-41cf-9e65-5a376aa1b234,browser_16,device_721
66fc22b8-c08c-4055-9df5-f4d8bc8d2f06,browser_11,device_5428
19b33e34-c55b-486f-82ca-98a1f6e395a8,browser_16,device_3932
bd68aa6c-a827-485e-94c1-ea3426eeba1a,browser_15,device_1289
be51bf9b-da4c-4794-aa21-94c24b714a7d,browser_16,device_2319
258d9809-3ad2-4a53-8ea2-816dd5d5a4b7,browser_16,device_4564
b7c308fa-a4c2-4aab-a7e4-d5dfff9e5af9,browser_22,device_3458
d381e182-6809-4ed4-8153-6b461d4fa07f,browser_22,device_5408
c8451047-a671-4f22-856f-526aab86b4a9,browser_16,device_3368
